INFO   | wrapper  | timer   | 2025/02/19 09:38:18.134 | The timer fell behind the system clock by 410111000ms.
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.372 | INFO  [Catalina-utility-2] [hybrisserver] personalizationpromotionsweb->(personalizationwebservices,personalizationpromotions) 2205.34 [cib] path:/home/acxias/Documents/CX/hybris/bin/modules/personalization-promotion/personalizationpromotionsweb
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.372 | INFO  [Catalina-utility-2] [hybrisserver] personalizationsearchweb->(personalizationwebservices,commerceservices,personalizationsearch) 2205.34 [cib] path:/home/acxias/Documents/CX/hybris/bin/modules/personalization-search/personalizationsearchweb
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.372 | INFO  [Catalina-utility-2] [hybrisserver] previewwebservices->(cms2,webservicescommons) 2205.34 [cibw] path:/home/acxias/Documents/CX/hybris/bin/modules/web-content-management-system/previewwebservices
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.372 | INFO  [Catalina-utility-2] [hybrisserver] previewpersonalizationweb->(personalizationcms,previewwebservices) 2205.34 [cib] path:/home/acxias/Documents/CX/hybris/bin/modules/personalization/previewpersonalizationweb
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.372 | INFO  [Catalina-utility-2] [hybrisserver] sapproductconfigservices->(sapproductconfigruntimemock,commerceservices,webservicescommons) 2205.34 [cib] path:/home/acxias/Documents/CX/hybris/bin/modules/configurator-complex-products/sapproductconfigservices
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.372 | INFO  [Catalina-utility-2] [hybrisserver] sapproductconfigb2bservices->(b2bacceleratorservices,sapproductconfigservices) 2205.34 [cib] path:/home/acxias/Documents/CX/hybris/bin/modules/configurator-complex-products/sapproductconfigb2bservices
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.372 | INFO  [Catalina-utility-2] [hybrisserver] sapproductconfigfacades->(sapproductconfigservices,commercefacades) 2205.34 [cib] path:/home/acxias/Documents/CX/hybris/bin/modules/configurator-complex-products/sapproductconfigfacades
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.372 | INFO  [Catalina-utility-2] [hybrisserver] @deprecated sapproductconfigb2baddon->(sapproductconfigb2bservices,b2bacceleratorfacades,sapproductconfigfacades,acceleratorstorefrontcommons,addonsupport) 2205.34 [cib] path:/home/acxias/Documents/CX/hybris/bin/modules/configurator-complex-products/deprecated/sapproductconfigb2baddon
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.372 | INFO  [Catalina-utility-2] [hybrisserver] sapproductconfigocc->(sapproductconfigfacades,commercewebservicescommons,commercefacades) 2205.34 [cib] path:/home/acxias/Documents/CX/hybris/bin/modules/configurator-complex-products/sapproductconfigocc
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.372 | INFO  [Catalina-utility-2] [hybrisserver] sapproductconfigocctests->(commercewebservicestests,sapproductconfigocc,sapproductconfigservices) 2205.34 [c] path:/home/acxias/Documents/CX/hybris/bin/modules/configurator-complex-products/sapproductconfigocctests
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.372 | INFO  [Catalina-utility-2] [hybrisserver] sapproductconfigrules->(commerceservices,ruledefinitions,sapproductconfigservices,droolsruleengineservices) 2205.34 [cib] path:/home/acxias/Documents/CX/hybris/bin/modules/configurator-complex-products/sapproductconfigrules
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.372 | INFO  [Catalina-utility-2] [hybrisserver] sapproductconfigrulesbackoffice->(rulebuilderbackoffice,commerceservicesbackoffice,sapproductconfigrules,sapproductconfigservices) 2205.34 [cib] path:/home/acxias/Documents/CX/hybris/bin/modules/configurator-complex-products/sapproductconfigrulesbackoffice
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.372 | INFO  [Catalina-utility-2] [hybrisserver] smarteditwebservices->(cmsfacades,permissionswebservices,webservicescommons) 2205.34 [cibw] path:/home/acxias/Documents/CX/hybris/bin/modules/smartedit/smarteditwebservices
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.372 | INFO  [Catalina-utility-2] [hybrisserver] smartedit->(springintegrationlibs,smarteditwebservices,smartedittools,webservicescommons) 2205.34 [cibw] path:/home/acxias/Documents/CX/hybris/bin/modules/smartedit/smartedit
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.372 | INFO  [Catalina-utility-2] [hybrisserver] cmssmartedit->(smartedit,acceleratorcms) 2205.34 [cibw] path:/home/acxias/Documents/CX/hybris/bin/modules/smartedit/cmssmartedit
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.372 | INFO  [Catalina-utility-2] [hybrisserver] merchandisingsmartedit->(smartedit,smarteditwebservices,smartedittools) 2205.34 [cibw] path:/home/acxias/Documents/CX/hybris/bin/modules/cds-merchandising/merchandisingsmartedit
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.372 | INFO  [Catalina-utility-2] [hybrisserver] personalizationsmartedit->(smartedit,npmancillary,smarteditwebservices) 2205.34 [cibw] path:/home/acxias/Documents/CX/hybris/bin/modules/personalization/personalizationsmartedit
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.372 | INFO  [Catalina-utility-2] [hybrisserver] personalizationpromotionssmartedit->personalizationsmartedit 2205.34 [cibw] path:/home/acxias/Documents/CX/hybris/bin/modules/personalization-promotion/personalizationpromotionssmartedit
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.372 | INFO  [Catalina-utility-2] [hybrisserver] personalizationsearchsmartedit->personalizationsmartedit 2205.34 [cibw] path:/home/acxias/Documents/CX/hybris/bin/modules/personalization-search/personalizationsearchsmartedit
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.372 | INFO  [Catalina-utility-2] [hybrisserver] @deprecated smarteditaddon->(smartedit,acceleratorstorefrontcommons,addonsupport) 2205.34 [cib] path:/home/acxias/Documents/CX/hybris/bin/modules/smartedit/deprecated/smarteditaddon
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.373 | INFO  [Catalina-utility-2] [hybrisserver] wishlist 2205.34 [ci] path:/home/acxias/Documents/CX/hybris/bin/modules/b2c-accelerator-addons/wishlist
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.373 | INFO  [Catalina-utility-2] [hybrisserver] selectivecartservices->(commerceservices,wishlist) 2205.34 [cib] path:/home/acxias/Documents/CX/hybris/bin/modules/selective-cart/selectivecartservices
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.373 | INFO  [Catalina-utility-2] [hybrisserver] selectivecartfacades->(selectivecartservices,acceleratorfacades,commercewebservicescommons,commercefacades) 2205.34 [cib] path:/home/acxias/Documents/CX/hybris/bin/modules/selective-cart/selectivecartfacades
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.373 | INFO  [Catalina-utility-2] [hybrisserver] @deprecated selectivecartsplitlistaddon->(selectivecartfacades,acceleratorstorefrontcommons,addonsupport) 2205.34 [cib] path:/home/acxias/Documents/CX/hybris/bin/modules/selective-cart/deprecated/selectivecartsplitlistaddon
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.373 | INFO  [Catalina-utility-2] [hybrisserver] xyformsservices->acceleratorservices 2205.34 [ci] path:/home/acxias/Documents/CX/hybris/bin/modules/yforms/xyformsservices
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.373 | INFO  [Catalina-utility-2] [hybrisserver] orbeonweb->(acceleratorservices,xyformsservices) 2205.34 [cw] path:/home/acxias/Documents/CX/hybris/bin/modules/yforms/orbeonweb
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.373 | INFO  [Catalina-utility-2] [hybrisserver] xyformsfacades->(xyformsservices,commercefacades) 2205.34 [cb] path:/home/acxias/Documents/CX/hybris/bin/modules/yforms/xyformsfacades
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.373 | INFO  [Catalina-utility-2] [hybrisserver] xyformsbackoffice->(acceleratorservices,backoffice,xyformsservices,xyformsfacades) 2205.34 [cib] path:/home/acxias/Documents/CX/hybris/bin/modules/yforms/xyformsbackoffice
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.373 | INFO  [Catalina-utility-2] [hybrisserver] @deprecated xyformsstorefrontcommons->(addonsupport,xyformsfacades) 2205.34 [cib] path:/home/acxias/Documents/CX/hybris/bin/modules/yforms/deprecated/xyformsstorefrontcommons
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.373 | INFO  [Catalina-utility-2] [hybrisserver] @deprecated xyformssamples->(cms2,xyformsstorefrontcommons,addonsupport) 2205.34 [cib] path:/home/acxias/Documents/CX/hybris/bin/modules/yforms/deprecated/xyformssamples
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.373 | INFO  [Catalina-utility-2] [hybrisserver] xyformsweb->(acceleratorservices,xyformsfacades,webservicescommons) 2205.34 [cibw] path:/home/acxias/Documents/CX/hybris/bin/modules/yforms/xyformsweb
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.373 | INFO  [Catalina-utility-2] [hybrisserver] yaasyprofileconnect->apiregistryservices 2205.34 [cib] path:/home/acxias/Documents/CX/hybris/bin/modules/assisted-services-integrations/yaasyprofileconnect
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.373 | INFO  [Catalina-utility-2] [hybrisserver] assistedserviceyprofilefacades->(yaasyprofileconnect,assistedservicefacades) 2205.34 [cib] path:/home/acxias/Documents/CX/hybris/bin/modules/assisted-services-integrations/assistedserviceyprofilefacades
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.373 | INFO  [Catalina-utility-2] [hybrisserver] @deprecated assistedserviceyprofileaddon->(assistedserviceyprofilefacades,addonsupport) 2205.34 [cib] path:/home/acxias/Documents/CX/hybris/bin/modules/assisted-services-integrations/deprecated/assistedserviceyprofileaddon
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.373 | INFO  [Catalina-utility-2] [hybrisserver] @deprecated yacceleratorcockpits->(acceleratorservices,acceleratorcms,productcockpit) 2205.34 [c] path:/home/acxias/Documents/CX/hybris/bin/modules/base-accelerator/deprecated/yacceleratorcockpits
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.373 | INFO  [Catalina-utility-2] [hybrisserver] yacceleratorcore->acceleratorcms 2205.34 [ci] path:/home/acxias/Documents/CX/hybris/bin/modules/base-accelerator/yacceleratorcore
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.373 | INFO  [Catalina-utility-2] [hybrisserver] yacceleratorbackoffice->(acceleratorbackoffice,yacceleratorcore) 2205.34 [cib] path:/home/acxias/Documents/CX/hybris/bin/modules/base-accelerator/yacceleratorbackoffice
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.374 | INFO  [Catalina-utility-2] [hybrisserver] yacceleratorfacades->(acceleratorfacades,yacceleratorcore) 2205.34 [cb] path:/home/acxias/Documents/CX/hybris/bin/modules/base-accelerator/yacceleratorfacades
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.374 | INFO  [Catalina-utility-2] [hybrisserver] yacceleratorinitialdata->yacceleratorcore 2205.34 [c] path:/home/acxias/Documents/CX/hybris/bin/modules/base-accelerator/yacceleratorinitialdata
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.374 | INFO  [Catalina-utility-2] [hybrisserver] yacceleratorordermanagement->(acceleratorservices,warehousing) 2205.34 [ci] path:/home/acxias/Documents/CX/hybris/bin/modules/order-management/yacceleratorordermanagement
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.374 | INFO  [Catalina-utility-2] [hybrisserver] @deprecated yaddon->addonsupport 2205.34 [cib] path:/home/acxias/Documents/CX/hybris/bin/modules/base-accelerator/deprecated/yaddon
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.374 | INFO  [Catalina-utility-2] [hybrisserver] ybackoffice->backoffice 2205.34 [cib] path:/home/acxias/Documents/CX/hybris/bin/modules/backoffice-framework/ybackoffice
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.374 | INFO  [Catalina-utility-2] [hybrisserver] yempty 2205.34 [cibw] path:/home/acxias/Documents/CX/hybris/bin/modules/platform/yempty
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.374 | INFO  [Catalina-utility-2] [hybrisserver] yhacext 2205.34 [cib] path:/home/acxias/Documents/CX/hybris/bin/modules/platform/yhacext
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.375 | INFO  [Catalina-utility-2] [hybrisserver] yocc->commercewebservices 2205.34 [cib] path:/home/acxias/Documents/CX/hybris/bin/modules/commerce-services/yocc
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.375 | INFO  [Catalina-utility-2] [hybrisserver] yocctests->commercewebservicestests 2205.34 [cib] path:/home/acxias/Documents/CX/hybris/bin/modules/commerce-services/yocctests
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.375 | INFO  [Catalina-utility-2] [hybrisserver] @deprecated ysapproductconfigaddon->(sapproductconfigfacades,acceleratorstorefrontcommons,addonsupport) 2205.34 [cib] path:/home/acxias/Documents/CX/hybris/bin/modules/configurator-complex-products/deprecated/ysapproductconfigaddon
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.375 | INFO  [Catalina-utility-2] [hybrisserver] @deprecated yacceleratorstorefront->(chineseaddressaddon,customercouponaddon,adaptivesearchsamplesaddon,pcmbackofficesamplesaddon,xyformssamples,xyformsstorefrontcommons,orderselfserviceaddon,configurablebundleaddon,merchandisingaddon,customercouponsamplesaddon,stocknotificationaddon,notificationaddon,yacceleratorfacades,captchaaddon,personalizationaddon,ysapproductconfigaddon,timedaccesspromotionengineaddon,assistedservicepromotionaddon,merchandisingstorefrontsampledataaddon,multicountrysampledataaddon,acceleratorstorefrontcommons,personalizationyprofilesampledataaddon,consignmenttrackingaddon,assistedserviceyprofileaddon,personalizationsampledataaddon,textfieldconfiguratortemplateaddon,smarteditaddon,selectivecartsplitlistaddon,customerticketingaddon,customerinterestsaddon,assistedservicestorefront,eventtrackingwsaddon,timedaccesspromotionenginesamplesaddon,assistedservicecustomerinterestsaddon,profiletagaddon,ordermanagementaddon) 2205.34 [w] path:/home/acxias/Documents/CX/hybris/bin/modules/base-accelerator/deprecated/yacceleratorstorefront
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.375 | INFO  [Catalina-utility-2] [hybrisserver] @deprecated yb2bacceleratorstorefront->(commerceorgsamplesaddon,chineseaddressaddon,customercouponaddon,chinesecommerceorgaddressaddon,adaptivesearchsamplesaddon,pcmbackofficesamplesaddon,xyformssamples,xyformsstorefrontcommons,orderselfserviceaddon,configurablebundleaddon,b2bacceleratoraddon,merchandisingaddon,customercouponsamplesaddon,sapproductconfigb2baddon,stocknotificationaddon,notificationaddon,yacceleratorfacades,captchaaddon,personalizationaddon,ysapproductconfigaddon,timedaccesspromotionengineaddon,assistedservicepromotionaddon,merchandisingstorefrontsampledataaddon,b2bpunchoutaddon,multicountrysampledataaddon,acceleratorstorefrontcommons,personalizationyprofilesampledataaddon,consignmenttrackingaddon,assistedserviceyprofileaddon,personalizationsampledataaddon,accountsummaryaddon,textfieldconfiguratortemplateaddon,smarteditaddon,selectivecartsplitlistaddon,customerticketingaddon,customerinterestsaddon,assistedservicestorefront,commerceorgaddon,eventtrackingwsaddon,timedaccesspromotionenginesamplesaddon,assistedservicecustomerinterestsaddon,profiletagaddon,ordermanagementaddon) 2205.34 [w] path:/home/acxias/Documents/CX/hybris/bin/custom/yb2bacceleratorstorefront
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.375 | INFO  [Catalina-utility-2] [hybrisserver] yvoid 2205.34 [c] path:/home/acxias/Documents/CX/hybris/bin/modules/platform/yvoid
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.375 | INFO  [Catalina-utility-2] [hybrisserver] ywebservices->webservicescommons 2205.34 [cibw] path:/home/acxias/Documents/CX/hybris/bin/modules/web-services-commons/ywebservices
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.375 | INFO  [Catalina-utility-2] [hybrisserver] ---------------------------------------------------------------
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.528 | INFO  [Catalina-utility-4] [Licence] ##########################################################################
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.528 | INFO  [Catalina-utility-4] [Licence] This Hybris licence is only for demo or develop usage and is valid for 30 days.
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.528 | INFO  [Catalina-utility-4] [Licence] After this time you have to reinitialize database to continue your work.
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.539 | INFO  [Catalina-utility-4] [Licence] Remaining days ====> 24
INFO   | jvm 3    | main    | 2025/02/19 09:41:33.539 | INFO  [Catalina-utility-4] [Licence] ##########################################################################
INFO   | jvm 3    | main    | 2025/02/19 09:41:42.322 | INFO  [Catalina-utility-4] [HybrisContextFactory] Loading <<global>> spring config from extension (core) located in (global-core-spring.xml,core-cache.xml,global-servicelayer-spring.xml,global-core-jmx-spring.xml,global-statistics-spring.xml) took: (131.2 ms)
INFO   | jvm 3    | main    | 2025/02/19 09:41:42.404 | INFO  [Catalina-utility-4] [HybrisContextFactory] Loading <<global>> spring config from extension (apiregistryservices) located in (apiregistryservices-cache-spring.xml) took: (20.95 ms)
INFO   | jvm 3    | main    | 2025/02/19 09:41:42.435 | INFO  [Catalina-utility-4] [HybrisContextFactory] Loading <<global>> spring config from extension (backoffice) located in (global-backoffice-spring.xml) took: (21.60 ms)
INFO   | jvm 3    | main    | 2025/02/19 09:41:42.465 | INFO  [Catalina-utility-4] [HybrisContextFactory] Loading <<global>> spring config from extension (cockpit) located in (global-cockpit-spring.xml) took: (15.14 ms)
INFO   | jvm 3    | main    | 2025/02/19 09:41:42.536 | INFO  [Catalina-utility-4] [HybrisContextFactory] Loading <<global>> spring config from extension (mediaconversion) located in (/mediaconversion-global-context.xml) took: (14.82 ms)
INFO   | jvm 3    | main    | 2025/02/19 09:41:42.570 | INFO  [Catalina-utility-4] [HybrisContextFactory] Loading <<global>> spring config from extension (outboundservices) located in (outboundservices-global-spring.xml) took: (24.47 ms)
INFO   | jvm 3    | main    | 2025/02/19 09:41:42.650 | INFO  [Catalina-utility-4] [HybrisContextFactory] Loading <<global>> spring config from extension (adaptivesearch) located in (global-adaptivesearch-spring.xml) took: (17.77 ms)
INFO   | jvm 3    | main    | 2025/02/19 09:41:42.691 | INFO  [Catalina-utility-4] [HybrisContextFactory] Loading <<global>> spring config from extension (solrfacetsearch) located in (global-solrfacetsearch-spring.xml) took: (17.75 ms)
INFO   | jvm 3    | main    | 2025/02/19 09:41:42.721 | INFO  [Catalina-utility-4] [HybrisContextFactory] Loading <<global>> spring config from extension (solrserver) located in (global-solrserver-spring.xml) took: (13.75 ms)
INFO   | jvm 3    | main    | 2025/02/19 09:41:42.782 | INFO  [Catalina-utility-4] [HybrisContextFactory] Loading <<global>> spring config from extension (cmsfacades) located in (cmsfacades-cache.xml) took: (22.74 ms)
INFO   | jvm 3    | main    | 2025/02/19 09:41:42.893 | INFO  [Catalina-utility-4] [HybrisContextFactory] Loading <<global>> spring config from extension (acceleratorcms) located in (acceleratorcms-cache-spring.xml) took: (20.18 ms)
INFO   | jvm 3    | main    | 2025/02/19 09:41:43.229 | INFO  [Catalina-utility-4] [HybrisContextFactory] Loading <<global>> spring config from extension (webhookservices) located in (webhookservices-cache-spring.xml) took: (21.87 ms)
INFO   | jvm 3    | main    | 2025/02/19 09:41:43.431 | INFO  [Catalina-utility-4] [HybrisContextFactory] Loading <<global>> spring config from extension (sapproductconfigservices) located in (sapproductconfigservices-cacheregions-spring.xml) took: (23.58 ms)
INFO   | jvm 3    | main    | 2025/02/19 09:41:43.852 | INFO  [Catalina-utility-4] [EHCacheRegion] EHCacheRegion objectLabelCacheRegion, eviction policy LFU, size 10000
INFO   | jvm 3    | main    | 2025/02/19 09:41:43.914 | INFO  [Catalina-utility-4] [EHCacheRegion] EHCacheRegion objectShortLabelCacheRegion, eviction policy LFU, size 2000
INFO   | jvm 3    | main    | 2025/02/19 09:41:43.914 | INFO  [Catalina-utility-4] [EHCacheRegion] EHCacheRegion objectDescriptionCacheRegion, eviction policy LFU, size 2000
INFO   | jvm 3    | main    | 2025/02/19 09:41:43.924 | INFO  [Catalina-utility-4] [EHCacheRegion] EHCacheRegion objectIconPathCacheRegion, eviction policy LFU, size 2000
INFO   | jvm 3    | main    | 2025/02/19 09:41:43.924 | INFO  [Catalina-utility-4] [EHCacheRegion] EHCacheRegion typeReadPermissionCacheRegion, eviction policy LFU, size 2000
INFO   | jvm 3    | main    | 2025/02/19 09:41:43.924 | INFO  [Catalina-utility-4] [EHCacheRegion] EHCacheRegion typeAttributesReadPermissionCacheRegion, eviction policy LFU, size 5000
INFO   | jvm 3    | main    | 2025/02/19 09:41:43.934 | INFO  [Catalina-utility-4] [EHCacheRegion] EHCacheRegion backofficeUserCacheRegion, eviction policy LFU, size 200
INFO   | jvm 3    | main    | 2025/02/19 09:41:43.934 | INFO  [Catalina-utility-4] [EHCacheRegion] EHCacheRegion backofficeDeletedItemCacheRegion, eviction policy LRU, size 10000
INFO   | jvm 3    | main    | 2025/02/19 09:41:43.944 | INFO  [Catalina-utility-4] [DefaultRMIRegistryService] Creating Registry on port 2198.
INFO   | jvm 3    | main    | 2025/02/19 09:41:43.965 | INFO  [Catalina-utility-4] [LocalRMISocketFactory] Creating server socket at '/127.0.0.1:2198'.
INFO   | jvm 3    | main    | 2025/02/19 09:41:43.975 | INFO  [Catalina-utility-4] [EHCacheRegion] EHCacheRegion adaptiveSearchCacheRegion, eviction policy LRU, size 2000
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.046 | févr. 19, 2025 9:41:44 AM de.hybris.platform.solr.controller.commands.StartSolrServersCommand executeCommand
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.046 | INFOS: Starting Solr servers ...
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.077 | févr. 19, 2025 9:41:44 AM de.hybris.platform.solr.controller.commands.StartSolrServerCommand getSolrServerStatus
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.077 | INFOS: Checking Solr server status for instance [name: default, hostname: localhost, port: 8983, mode: STANDALONE]
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.097 | févr. 19, 2025 9:41:44 AM de.hybris.platform.solr.controller.core.impl.SolrCommonParamsCommandBuilder putCertParamsIfStoreIsNotEmptyOrLogMsg
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.097 | INFOS: client key store has not been configured. client key store parameters will not be configured for solr
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.097 | févr. 19, 2025 9:41:44 AM de.hybris.platform.solr.controller.core.impl.SolrCommonParamsCommandBuilder putCertParamsIfStoreIsNotEmptyOrLogMsg
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.097 | INFOS: client trust store has not been configured. client trust store parameters will not be configured for solr
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.230 | févr. 19, 2025 9:41:44 AM de.hybris.platform.solr.controller.commands.StartSolrServerCommand startSolrServer
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.230 | INFOS: Starting Solr server for instance [name: default, hostname: localhost, port: 8983, mode: STANDALONE]
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.230 | févr. 19, 2025 9:41:44 AM de.hybris.platform.solr.controller.core.impl.SolrCommonParamsCommandBuilder putCertParamsIfStoreIsNotEmptyOrLogMsg
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.230 | INFOS: client key store has not been configured. client key store parameters will not be configured for solr
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.231 | févr. 19, 2025 9:41:44 AM de.hybris.platform.solr.controller.core.impl.SolrCommonParamsCommandBuilder putCertParamsIfStoreIsNotEmptyOrLogMsg
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.231 | INFOS: client trust store has not been configured. client trust store parameters will not be configured for solr
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.294 | WARNING: Starting Solr as the root user is a security risk and not considered best practice. Exiting.
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.294 |          Please consult the Reference Guide. To override this check, start with argument '-force'
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.294 | févr. 19, 2025 9:41:44 AM de.hybris.platform.solr.controller.commands.StartSolrServersCommand apply
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.294 | GRAVE: Failed to start Solr server for instance [name: default, hostname: localhost, port: 8983, mode: STANDALONE]
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.294 | de.hybris.platform.solr.controller.SolrControllerException: Failed to start Solr server for instance [name: default, hostname: localhost, port: 8983, mode: STANDALONE]
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.294 | 	at de.hybris.platform.solr.controller.commands.StartSolrServerCommand.startSolrServer(StartSolrServerCommand.java:137)
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.294 | 	at de.hybris.platform.solr.controller.commands.StartSolrServerCommand.executeCommand(StartSolrServerCommand.java:108)
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.294 | 	at de.hybris.platform.solr.controller.commands.StartSolrServersCommand.executeCommand(StartSolrServersCommand.java:60)
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.294 | 	at de.hybris.platform.solr.controller.commands.StartSolrServersCommand.apply(StartSolrServersCommand.java:35)
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.294 | 	at de.hybris.platform.solr.controller.commands.StartSolrServersCommand.apply(StartSolrServersCommand.java:20)
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.294 | 	at de.hybris.platform.solrserver.strategies.impl.DefaultSolrServerCommandExecutor.executeExternalCommand(DefaultSolrServerCommandExecutor.java:82)
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.294 | 	at de.hybris.platform.solrserver.strategies.impl.DefaultSolrServerCommandExecutor.executeCommand(DefaultSolrServerCommandExecutor.java:57)
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.294 | 	at de.hybris.platform.solrserver.strategies.impl.DefaultSolrServerController.startServers(DefaultSolrServerController.java:29)
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.294 | 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.294 | 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77)
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.294 | 	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.294 | 	at java.base/java.lang.reflect.Method.invoke(Method.java:569)
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.294 | 	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.invokeCustomInitMethod(AbstractAutowireCapableBeanFactory.java:1930)
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.294 | 	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.invokeInitMethods(AbstractAutowireCapableBeanFactory.java:1872)
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.294 | 	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.initializeBean(AbstractAutowireCapableBeanFactory.java:1800)
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.294 | 	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:620)
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.294 | 	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:542)
INFO   | jvm 3    | main    | 2025/02/19 09:41:44.295 | 	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:336)
